LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
24108960032010112910431066900492,,The Pavilion,"Randolph Avenue, Paddington Recreation Ground",W9 1PD,623643150000,182,174,,G,232,36,0,Dry Sports And Leisure Facility,2010-11-16,E09000033,E14001036,Greater London Authority,2010-11-29,Dry Sports And Leisure Facility,Natural Gas,,,,1030,182,378,409,127,0,0,230,,24,,0,,Yes,,1,5,Mixed-mode with Natural Ventilation,H8;,"The Pavilion, Randolph Avenue, Paddington Recreation Ground",Westminster,Westminster North,LONDON,2010-10-31,2010-09-01,2010-11-29 10:43:10,Extended Occupancy,10033550487,Address Matched
1900330032010091012154574000495,,Department of Health,"Richmond House, 79 Whitehall",SW1A 2NS,350441210000,140,146,139,F,1502,208,0,General Office,2010-06-23,E09000033,E14000639,Greater London Authority,2010-09-10,General Office,Natural Gas,,,,14956,72,124,183,105,0,0,1574,1498,203,171,0,0,Yes,,3,1,Heating and Mechanical Ventilation,C1;,"Department of Health, Richmond House, 79 Whitehall",Westminster,Cities of London and Westminster,LONDON,2010-10-31,2010-07-31,2010-09-10 12:15:45,,,
679027032013032017064441000497,,St. Clement Danes School,Drury Lane,WC2B 5SU,273141180000,99,108,124,D,57,23,0,Schools And Seasonal Public Buildings,2013-01-24,E09000033,E14000639,Greater London Authority,2013-03-20,Schools And Seasonal Public Buildings,Natural Gas,,,,1697,73,138,62,40,0,0,53,59,24,31,0,0,Yes,,1,5,Heating and Natural Ventilation,S3;,"St. Clement Danes School, Drury Lane",Westminster,Cities of London and Westminster,LONDON,2012-10-01,2012-10-02,2013-03-20 17:06:44,Standard Occupancy,,
2117648032009082414132875900505,,Churchill Museum & Cabinet War Rooms,"Clive Steps, King Charles Street",SW1A 2AQ,456552230000,200,200,200,G,166,128,,Cultural activities,2008-10-13,E09000033,E14000639,Greater London Authority,2009-08-24,Cultural activities,District Heating,,,,1487,448,224,203,101,0,0,166,166,117,133,,,Yes,,2,5,Mixed-mode with Mechanical Ventilation,H4;,"Churchill Museum & Cabinet War Rooms, Clive Steps, King Charles Street",Westminster,Cities of London and Westminster,LONDON,2008-10-13,2008-07-29,2009-08-24 14:13:28,,100023336962,Address Matched
2120305712008100316115108000512,,Metropolitan Police,"Charing Cross Police Station, Agar Street",WC2N 4JP,521358110000,122,,,E,1259,457,,Emergency services,2008-09-30,E09000033,E14000639,Greater London Authority,2008-10-03,Emergency services,Natural Gas,,Not applicable,Not applicable,12884.6,183,365,178,70,0,0,,,,,,,,,,,Mixed-mode with Natural Ventilation,S9;,"Metropolitan Police, Charing Cross Police Station, Agar Street",Westminster,Cities of London and Westminster,LONDON,,2008-06-30,2008-10-03 16:11:51,,10092021240,Address Matched
77820090032020061823294301000525,,"170, Queen's Gate",,SW7 5HF,959151030000,68,78,82,C,76,1,0,General Office,2020-03-20,E09000033,E14000639,Greater London Authority,2020-06-18,General Office,Natural Gas,,,,1557.5,5,107,89,95,0,0,86,90,3,5,0,0,No,,,4,Heating and Natural Ventilation,C1;,"170, Queen's Gate",Westminster,Cities of London and Westminster,LONDON,2020-05-01,2020-02-29,2020-06-18 23:29:43,Standard Occupancy,100023381715,Address Matched
10557290012009040511015609000530,,"Imperial College of Science, Technology & Medicine",Prince Consort Road,SW7 2BW,504309130000,242,,,G,2763,656,,Information not provided,2009-03-01,E09000033,E14000639,Greater London Authority,2009-04-05,University campus,Natural Gas,,Not applicable,Not applicable,15337,221,176,328,106,0,0,,,,,,,,,,,Air Conditioning,C1; S10; S4; W3;,"Imperial College of Science, Technology & Medicine, Prince Consort Road",Westminster,Cities of London and Westminster,LONDON,2009-03-01,2009-01-01,2009-04-05 11:01:56,,10033541631,Address Matched
13915652332012101911532815900393,FLOWERS BUILDING,Imperial College London,Exhibition Road,SW7 2AZ,537538800003,246,640,466,G,1251,40,0,General Office; Laboratory Or Operating Theatre; University Campus,2012-10-19,E09000033,E14000639,Greater London Authority,2012-10-19,Laboratory Or Operating Theatre,Natural Gas,,,,3810,54,178,597,188,0,0,1324,1569,1117,201,0,0,Yes,,3,1,Heating and Natural Ventilation,C1; S10; S4;,"FLOWERS BUILDING, Imperial College London, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2012-03-31,2012-03-31,2012-10-19 11:53:28,Extended Occupancy,,
56037171132019052911530871000395,MAIN BLOCK A,Essendine Primary School,Essendine Road,W9 2LR,756132700001,85,82,,D,84,89,0,Schools And Seasonal Public Buildings,2019-03-13,E09000033,E14001036,Greater London Authority,2019-05-29,Schools And Seasonal Public Buildings,Natural Gas,,,,4218,109,136,36,40,0,0,90,,81,,0,,No,,,4,Heating and Natural Ventilation,S3;,"MAIN BLOCK A, Essendine Primary School, Essendine Road",Westminster,Westminster North,LONDON,2019-03-01,2019-02-28,2019-05-29 11:53:08,Standard Occupancy,,
1910796712009080315350607000398,,"200, Buckingham Palace Road",,SW1W 9TJ,387567590000,109,,,E,647,116,,Covered car park; General office,2007-08-31,E09000033,E14000639,Greater London Authority,2009-08-03,General office,Natural Gas,,,,7920,75,94,149,128,0,0,,,,,,,Yes,,3,1,Air Conditioning,S1; C1;,"200, Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2007-09-30,2007-07-31,2009-08-03 15:35:06,,10033576266,Address Matched
2134040032011022813491142900398,,Westminster Kingsway College,6 Castle Lane,SW1E 6DR,486239810000,93,101,97,D,74,95,0,General Office,2010-10-24,E09000033,E14000639,Greater London Authority,2011-02-28,General Office,Natural Gas,,,,2415,204,118,55,95,0,0,98,31,84,143,0,0,Yes,5,,1,Heating and Natural Ventilation,C1;,"Westminster Kingsway College, 6 Castle Lane",Westminster,Cities of London and Westminster,LONDON,2010-10-24,2010-08-01,2011-02-28 13:49:11,Standard Occupancy,10033631233,Address Matched
74863527032015012016233398900399,,London School of Economics,Lincoln Chambers,WC2A 2ES,295839160000,55,56,68,C,34,12,0,University Campus,2013-12-31,E09000033,E14000639,Greater London Authority,2015-01-20,University Campus,Natural Gas,,,,795,79,241,77,106,0,0,38,38,12,13,0,0,Yes,,2,1,Heating and Mechanical Ventilation,S4;,"London School of Economics, Lincoln Chambers",Westminster,Cities of London and Westminster,LONDON,2014-12-19,2014-09-30,2015-01-20 16:23:33,Extended Occupancy,,
8641721032009112515312252900405,,Youth Justice Board,11 Carteret Street,SW1H 9DL,254246720000,175,,,G,272,45,,General office,2009-11-25,E09000033,E14000639,Greater London Authority,2009-11-25,General office,Natural Gas,,,,2437,95,115,203,95,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,C1;,"Youth Justice Board, 11 Carteret Street",Westminster,Cities of London and Westminster,LONDON,2009-11-01,2009-10-31,2009-11-25 15:31:22,,,
24711820962014110417064436090410,,Royal Opera House,Covent Garden,WC2E 9DD,133428660000,106,114,112,E,6507,1193,0,Entertainment Halls; General Office; Restaurant,2014-11-04,E09000033,E14000639,Greater London Authority,2014-11-04,Entertainment Halls,Natural Gas,,,,41677,148,411,284,172,0,0,6620,6740,1179,1150,0,0,Yes,,3,1,Air Conditioning,H5; C1; H1;,"Royal Opera House, Covent Garden",Westminster,Cities of London and Westminster,LONDON,2013-10-31,2013-09-01,2014-11-04 17:06:44,Standard Occupancy,10033547198,Address Matched
130939830022020020416013140290414,BLOCK D,St. Marylebone C of E Secondary School,64 Marylebone High Street,W1U 5BA,144437060004,96,96,83,D,35,22,0,Schools And Seasonal Public Buildings,2020-01-24,E09000033,E14000639,Greater London Authority,2020-02-04,Schools And Seasonal Public Buildings,Natural Gas,,,,1208,92,136,52,40,0,0,37,38,19,10,0,0,No,,,4,Heating and Natural Ventilation,S3;,"BLOCK D, St. Marylebone C of E Secondary School, 64 Marylebone High Street",Westminster,Cities of London and Westminster,LONDON,2020-03-01,2019-12-01,2020-02-04 16:01:31,Standard Occupancy,10033579377,Address Matched
101002330062015042409273740940312,BLOCK C AND D,St. Marylebone C of E Secondary School,64 Marylebone High Street,W1U 5BA,144437060002,74,,,C,123,56,0,Schools And Seasonal Public Buildings,2015-04-17,E09000033,E14000639,Greater London Authority,2015-04-24,Schools And Seasonal Public Buildings,Natural Gas,,,,4143.28,70,148,54,54,0,0,,,,,,,Yes,,2,3,Heating and Mechanical Ventilation,S3;,"BLOCK C AND D, St. Marylebone C of E Secondary School, 64 Marylebone High Street",Westminster,Cities of London and Westminster,LONDON,2015-02-28,2014-12-02,2015-04-24 09:27:37,Extended Occupancy,10033579377,Address Matched
5132689052010011517543406900318,,British Transport Police,3 Ebury Bridge,SW1W 8RP,381796510000,192,229,,G,307,42,,Emergency services,2009-12-08,E09000033,E14000639,Greater London Authority,2010-01-15,Emergency services,Natural Gas,,,,1633,133,374,342,70,0,0,367,,41,,,,Yes,,2,5,Air Conditioning,S9;,"British Transport Police, 3 Ebury Bridge",Westminster,Cities of London and Westminster,LONDON,2009-11-26,2009-09-30,2010-01-15 17:54:34,,200001093611,Address Matched
139826840032020011516013860000321,,Royal College of Surgeons of England,New Nuffield Building,WC2A 3PE,413030790000,99,77,,D,582,144,0,General Office,2020-01-06,E09000033,E14000639,Greater London Authority,2020-01-15,General Office,Natural Gas,,,,10043.57,74,107,105,95,0,0,472,,172,,0,,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Royal College of Surgeons of England, New Nuffield Building",Westminster,Cities of London and Westminster,LONDON,2019-11-30,2019-10-31,2020-01-15 16:01:38,Standard Occupancy,,
679580922016120517274886990330,,St. Augustines C of E School,Oxford Road,NW6 5SN,382782640000,79,138,149,D,322,123,0,Schools And Seasonal Public Buildings,2016-11-17,E09000033,E14001036,Greater London Authority,2016-12-05,Schools And Seasonal Public Buildings,Natural Gas,,,,9095,69,174,64,51,0,0,404,429,5,29,0,0,Yes,,2,2,Heating and Mechanical Ventilation,S3;,"St. Augustines C of E School, Oxford Road",Westminster,Westminster North,LONDON,2013-08-11,2013-07-31,2016-12-05 17:27:48,Extended Occupancy,10033539907,Address Matched
25378170922019011611091945220330,,"141-143, Drury Lane",,WC2B 5TB,349176560000,86,82,84,D,334,85,0,General Accommodation,2015-12-27,E09000033,E14000639,Greater London Authority,2019-01-16,General Accommodation,Grid Supplied Electricity,,,,4867,90,310,125,73,0,0,306,328,80,79,0,0,Yes,,2,1,Heating and Mechanical Ventilation,S8;,"141-143, Drury Lane",Westminster,Cities of London and Westminster,LONDON,2019-01-19,2018-11-30,2019-01-16 11:09:19,Extended Occupancy,10033533603,Address Matched
2185640022009092215243654910330,,T F L,Victoria Station House,SW1E 5NE,351948490000,90,97,90,D,294,61,,General office,2009-09-17,E09000033,E14000639,Greater London Authority,2009-09-22,General office,Natural Gas,,,,4242,74,131,126,123,0,0,299,269,49,47,,,Yes,,2,3,Heating and Natural Ventilation,C1;,"T F L, Victoria Station House",Westminster,Cities of London and Westminster,LONDON,2009-09-30,2009-07-31,2009-09-22 15:24:36,,,
46080600022012101816505574930340,,Partnerships for Schools,33 Greycoat Street,SW1P 2QF,471203430000,190,171,,G,301,0,0,General Office,2012-07-17,E09000033,E14000639,Greater London Authority,2012-10-18,General Office,Grid Supplied Electricity,,,,2147,0,111,255,95,0,0,261,,0,,0,,Yes,,2,5,Air Conditioning,C1;,"Partnerships for Schools, 33 Greycoat Street",Westminster,Cities of London and Westminster,LONDON,2012-01-31,2011-11-30,2012-10-18 16:50:55,Standard Occupancy,,
56122660962013021411593690020340,,St. Barnabas C of E School,St. Barnabas Street,SW1W 8PF,494566020000,124,,,E,35,21,0,Schools And Seasonal Public Buildings,2012-12-07,E09000033,E14000639,Greater London Authority,2013-02-14,Schools And Seasonal Public Buildings,Natural Gas,,Not applicable,Not applicable,915,122,144,70,40,0,0,,,,,,,No,,,5,Heating and Natural Ventilation,S3;,"St. Barnabas C of E School, St. Barnabas Street",Westminster,Cities of London and Westminster,LONDON,2013-03-28,2013-01-02,2013-02-14 11:59:36,Standard Occupancy,100023346188,Address Matched
763830962013112708473507290350,,Westmead Elderly Resource Centre,4 Tavistock Road,W11 1BA,501637770000,181,196,170,G,80,159,0,Long Term Residential,2013-11-27,E09000033,E14001036,Greater London Authority,2013-11-27,Long Term Residential,Natural Gas,,,,1100,744,435,132,65,0,0,79,85,158,129,0,0,No,,,4,Heating and Natural Ventilation,S7;,"Westmead Elderly Resource Centre, 4 Tavistock Road",Westminster,Westminster North,LONDON,2013-11-01,2013-09-01,2013-11-27 08:47:35,Standard Occupancy,100022811146,Address Matched
5092300022018022307240310990350,,Tate Gallery,Millbank,SW1P 4RG,511308010000,261,248,,G,3946,1365,0,Cultural Activities; Restaurant,2018-01-17,E09000033,E14000639,Greater London Authority,2018-02-23,Cultural Activities,Natural Gas,,,,24306,289,198,295,82,0,0,3772,,1357,,0,,Yes,,3,3,Air Conditioning,H4; H1;,"Tate Gallery, Millbank",Westminster,Cities of London and Westminster,LONDON,2018-01-01,2018-01-01,2018-02-23 07:24:03,Standard Occupancy,10033538284,Address Matched
43644310922018011314213044090354,STRAND BUILDING,Kings College London,Strand,WC2R 2LS,546412410004,94,94,71,D,4018,729,0,University Campus; Restaurant; Laboratory Or Operating Theatre; General Office,2017-11-07,E09000033,E14000639,Greater London Authority,2018-01-13,University Campus,Natural Gas,,,,58216,65,217,126,82,0,0,4026,4035,698,824,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4; H1; S10; C1;,"STRAND BUILDING, Kings College London, Strand",Westminster,Cities of London and Westminster,LONDON,2017-11-30,2017-09-01,2018-01-13 14:21:30,Standard Occupancy,100022807697,Address Matched
2727787252009092817251307000367,,25 Eccleston Place,,SW1W 9NF,378177960000,126,111,133,F,613,88,,General office,2009-09-28,E09000033,E14000639,Greater London Authority,2009-09-28,General office,Grid Supplied Electricity,,,,6755,24,123,165,107,0,0,498,579,100,116,,,Yes,,3,1,Air Conditioning,C1;,25 Eccleston Place,Westminster,Cities of London and Westminster,LONDON,2009-09-30,2009-08-31,2009-09-28 17:25:13,,10092019435,Address Matched
5813021062013031814595772020374,"TOWER 1, 2 & 3",London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250014,112,214,,E,1643,365,0,University Campus,2013-02-07,E09000033,E14000639,Greater London Authority,2013-03-18,University Campus,Natural Gas,,,,15252,123,269,196,118,0,0,1742,,367,,0,,Yes,,2,1,Heating and Mechanical Ventilation,S4;,"TOWER 1, 2 & 3, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2012-12-17,2012-09-30,2013-03-18 14:59:57,Extended Occupancy,100023430221,Address Matched
2034460922010100716580271000380,,"Department for Business, Energy & Industrial Strategy",55 Whitehall,SW1A 2EY,874663110000,79,80,76,D,65,87,0,General Office,2010-10-07,E09000033,E14000639,Greater London Authority,2010-10-07,General Office,District Heating,,,,2420,145,122,49,103,0,0,69,91,85,45,0,0,Yes,,1,4,Heating and Natural Ventilation,C1;,"Department for Business, Energy & Industrial Strategy, 55 Whitehall",Westminster,Cities of London and Westminster,LONDON,2010-10-07,2010-08-01,2010-10-07 16:58:02,,,
31334100962012112814322752090380,,Post Office,"Trafalgar Square Post Office, 24-28 William IV Street",WC2N 4DL,859205250000,116,122,147,E,91,0,0,General Office; High Street Agency; Restaurant; Storage Facility,2012-11-07,E09000033,E14000639,Greater London Authority,2012-11-28,High Street Agency,Grid Supplied Electricity,,,,1018,0,60,162,118,0,0,92,109,0,0,0,0,Yes,40,,1,Heating and Mechanical Ventilation,C1; C2; H1; W4;,"Post Office, Trafalgar Square Post Office, 24-28 William IV Street",Westminster,Cities of London and Westminster,LONDON,2012-12-12,2012-09-30,2012-11-28 14:32:27,Standard Occupancy,,
86283250962013120916254655900380,,190 Vauxhall Bridge Road,,SW1V 1DX,852055510000,105,,,E,108,32,0,Clinic; General Office,2013-10-17,E09000033,E14000639,Greater London Authority,2013-12-09,General Office,Natural Gas,,,,1500,109,164,131,103,0,0,,,,,,,Yes,,2,5,Heating and Mechanical Ventilation,S5; C1;,190 Vauxhall Bridge Road,Westminster,Cities of London and Westminster,LONDON,2013-10-17,2013-09-18,2013-12-09 16:25:46,Extended Occupancy,100023340106,Address Matched
93129230062019041714471739940390,,Marshall Street Leisure Centre,15 Marshall Street,W1F 7EL,938035950000,76,69,65,D,248,252,,Dry Sports And Leisure Facility;Swimming Pool Centre;Fitness And Health Centre;,2019-04-17,E09000033,E14000639,Greater London Authority,2019-04-17,Dry Sports And Leisure Facility,Natural Gas,,,,3219.53,404,543,140,181,0,0,259,284,203,138,,,Yes,,2,3,Heating and Mechanical Ventilation,H8; H6; H7;,"Marshall Street Leisure Centre, 15 Marshall Street",Westminster,Cities of London and Westminster,LONDON,2019-05-31,2019-03-01,2019-04-17 14:47:17,Extended Occupancy,10033613374,Address Matched
723890032010101722461168000299,,St. Matthews C of E Primary School,16-18 Old Pye Street,SW1P 2DG,995824980000,131,137,136,F,42,50,0,Schools And Seasonal Public Buildings,2010-08-16,E09000033,E14000639,Greater London Authority,2010-10-17,Schools And Seasonal Public Buildings,Natural Gas,,,,1395,183,145,55,40,0,0,43,44,54,47,0,0,No,,,4,Heating and Natural Ventilation,S3;,"St. Matthews C of E Primary School, 16-18 Old Pye Street",Westminster,Cities of London and Westminster,LONDON,2010-04-23,2010-03-31,2010-10-17 22:46:11,,10033539530,Address Matched
2531948032008122314040513000304,,53 Parliament Street,,SW1A 2NH,444330020000,125,,,E,137,72,,General office;,2008-06-29,E09000033,E14000639,Greater London Authority,2008-12-23,General office,Natural Gas,,n/a,n/a,1549.91,85,117,160,111,0,0,,,,,,,,,,,Heating and Natural Ventilation,C1;,53 Parliament Street,Westminster,Cities of London and Westminster,LONDON,2008-06-01,2008-03-31,2008-12-23 14:04:05,,,
140799870962020021217033825990492,"DACRE, HINSHELWOOD, WATERLOW & KINGS BUILDINGS",Westminster City School,55 Palace Street,SW1E 5HJ,925870530002,107,172,164,E,334,104,0,Schools And Seasonal Public Buildings,2019-11-14,E09000033,E14000639,Greater London Authority,2020-02-12,Schools And Seasonal Public Buildings,Natural Gas,,,,8499.36,63,134,71,40,0,0,545,339,176,142,0,0,Yes,,3,5,Heating and Natural Ventilation,S3;,"DACRE, HINSHELWOOD, WATERLOW & KINGS BUILDINGS, Westminster City School, 55 Palace Street",Westminster,Cities of London and Westminster,LONDON,2020-01-01,2019-11-01,2020-02-12 17:03:38,Standard Occupancy,,
2605360022014061008214693960060,,The Cabinet Office,70 Whitehall,SW1A 2AS,699461350000,127,118,110,F,1308,228,0,General Office,2014-06-10,E09000033,E14000639,Greater London Authority,2014-06-10,General Office,District Heating,,,,14480,51,115,164,111,0,0,1229,1166,255,165,0,0,Yes,,3,1,Heating and Mechanical Ventilation,C1;,"The Cabinet Office, 70 Whitehall",Westminster,Cities of London and Westminster,LONDON,2014-06-28,2014-04-30,2014-06-10 08:21:46,Extended Occupancy,100023336963,Address Matched
24108940962012102415243521700060,,The Pavilion,"Randolph Avenue, Paddington Recreation Ground",W9 1PD,623643150000,142,134,182,F,152,44,0,Dry Sports And Leisure Facility,2009-10-30,E09000033,E14001036,Greater London Authority,2012-10-24,Dry Sports And Leisure Facility,Natural Gas,,,,1030,219,343,269,123,0,0,154,232,42,36,0,0,Yes,,1,5,Mixed-mode with Natural Ventilation,H8;,"The Pavilion, Randolph Avenue, Paddington Recreation Ground",Westminster,Westminster North,LONDON,2012-10-31,2012-08-30,2012-10-24 15:24:35,Extended Occupancy,10033550487,Address Matched
